DateOfDeparture;Departure;Arrival;WeeksToDeparture;log_PAX;std_wtd
2011-11-30;ATL;EWR;7.058823529;10.9088489;4.95568598
2012-12-16;DEN;LAX;15.74074074;10.74021219;12.21787024
2011-10-20;ATL;DFW;10.72727273;12.35124268;8.497516826
2012-09-12;ATL;MSP;9.7;11.14574955;8.535375304
2011-10-03;SFO;ORD;14.06896552;12.34378774;8.631052884
2012-04-06;ORD;LAX;12.52173913;11.43053004;9.567319209
2012-04-06;ATL;PHL;6.857142857;10.41308525;4.801556524
2011-12-21;DTW;ATL;8.375;10.2290133;6.520480555
2012-11-27;LAX;EWR;12.86956522;10.10916635;10.03314665
2012-08-20;DEN;SEA;13.33333333;11.27378835;8.553002172
2012-04-27;DFW;SFO;10.9;11.54096256;8.226401656
2012-10-24;DFW;DEN;11.65;11.50226873;9.109133646
2012-10-25;SFO;EWR;14.62962963;11.71975785;10.25501059
2011-09-11;ORD;MSP;10.09090909;11.33465543;7.399543685
2012-03-22;BOS;LGA;7.230769231;12.91789823;7.80121621
2013-02-06;LAX;ATL;8.842105263;10.85431356;6.94632723
2012-10-12;DFW;ORD;10;12.67173924;7.881060278
2012-11-16;LAX;JFK;16.85294118;13.51828436;11.92941959
2012-03-25;LAX;DEN;12.09090909;10.75777881;9.846000353
2011-09-16;LAX;ORD;13.5;12.65284793;8.22597512
2011-09-23;DEN;MSP;11.7826087;11.12193089;7.937004941
2012-07-05;ATL;MIA;11.79166667;9.715565373;8.987813811
2011-10-21;DFW;ATL;9.368421053;12.35372105;7.733121594
2011-10-28;LAX;EWR;10.57142857;11.29138259;7.152422167
2011-10-12;LAX;EWR;11.84;10.99291838;8.706702399
2013-02-07;DEN;MSP;6.571428571;10.50207345;4.309458037
2012-05-05;ORD;LAS;13.73076923;10.71652964;9.387471192
2012-03-11;IAH;ORD;12.65217391;10.80950718;10.49938828
2012-01-08;ATL;CLT;7.833333333;10.41308525;5.823380866
2012-02-02;PHL;DFW;5.090909091;10.50207345;3.477198454
2012-06-23;ORD;PHL;14.61538462;10.49537694;10.74830935
2012-01-12;DFW;LAX;15.06896552;11.95482074;10.04607612
2012-02-23;ORD;IAH;8.944444444;11.24259329;6.082493899
2012-09-15;DFW;BOS;9.176470588;9.148218535;7.535211461
2011-09-05;EWR;LAX;12.8;10.98261462;8.215838363
2012-09-17;MSP;ORD;14.76;12.33380123;11.63786922
2012-01-06;ORD;DEN;12.41666667;10.37053642;10.05600261
2012-03-12;LAS;DFW;10.83333333;10.7284085;8.9195753
2012-07-23;LAX;ORD;13;12.29842122;9.486832981
2012-01-09;DEN;SEA;10.77777778;10.83763706;10.53037933
2013-02-02;DFW;ORD;7.533333333;9.918164852;5.26262654
2011-09-01;MIA;ATL;11.18181818;11.06349345;7.41707402
2012-12-02;LAX;SFO;20.30555556;12.47825863;14.49102076
2011-10-18;MSP;ORD;11.82608696;12.23352338;9.350022722
2011-12-21;ORD;LGA;14.22222222;12.45729054;10.2557051
2011-10-06;LAS;JFK;14.03333333;10.90346657;9.386282483
2012-12-27;EWR;SFO;13.04545455;8.928556029;10.8648725
2012-02-16;LAX;SEA;10.05;11.40599054;6.80150912
2012-11-08;ATL;DTW;9.4375;11.08806529;10.66438778
2012-05-22;LGA;ORD;12.08333333;13.79512981;10.56621633
2013-02-05;DTW;ORD;10;11.24259329;9.942692938
2011-10-11;ATL;MIA;11.31818182;11.04859343;9.172351641
2012-01-28;DTW;ORD;10.05263158;8.714712485;7.77798663
2012-08-30;DEN;SEA;12.56;10.9088489;8.296987405
2011-09-24;DTW;LGA;10.57894737;9.871885164;8.623712719
2012-11-13;DTW;LGA;7.666666667;10.65597315;5.434097143
2012-03-24;LAS;JFK;11.45454545;10.29739075;8.302192899
2012-05-21;PHX;ORD;8.666666667;10.76939863;5.656854249
2011-10-29;LAX;LAS;15.76470588;11.8311832;10.23084707
2012-08-18;JFK;SFO;15.55882353;11.56001253;9.961109761
2012-12-08;ATL;ORD;9.947368421;9.344713342;9.312319703
2011-09-15;IAH;ORD;10.3;12.01518121;7.226413539
2012-08-07;MSP;ATL;9.35;10.76359777;7.343274761
2012-07-27;MIA;JFK;15.22580645;10.10916635;11.17052573
2012-04-21;LAX;ORD;15.27586207;11.35168729;10.28485902
2011-09-19;EWR;MCO;13.2962963;11.32177868;8.429868211
2012-04-29;SEA;ORD;9.210526316;10.66211806;6.042248913
2011-10-05;EWR;MCO;14.72413793;10.42008329;9.391852669
2011-12-16;CLT;LGA;10.11111111;10.98261462;7.991825889
2012-06-25;LGA;ATL;10;13.00024259;7.204495951
2011-11-08;DFW;SFO;12.25;11.21998724;8.033895584
2012-06-03;DFW;DEN;9.578947368;11.45875724;7.002505817
2012-07-15;DFW;DEN;11.47619048;11.5139614;9.341408072
2011-09-22;LGA;MIA;10.52380952;10.88722575;6.896513957
2013-01-31;LAX;DEN;14.65384615;11.57886987;11.8454795
2012-01-28;LGA;DTW;7.2;9.307035783;4.813671008
2011-11-23;JFK;LAS;11.40909091;10.61238242;8.127900748
2012-04-27;SFO;ORD;14.08;12.14424716;10.76227981
2011-09-27;LAX;SEA;13.2;10.90346657;8.708233652
2011-11-19;DFW;LGA;10.26315789;10.04195275;7.658271529
2012-11-26;PHL;BOS;6.642857143;11.40599054;4.413391211
2012-05-26;ORD;PHL;12.0952381;9.268581312;10.83007277
2012-08-15;LAX;ORD;16.45454545;12.40260919;10.3654803
2012-05-16;ORD;PHL;9.611111111;11.80809744;7.413333686
2011-11-13;SFO;BOS;10.85714286;11.77798956;7.721953861
2011-12-08;PHL;ATL;9.4;11.99127094;10.11928851
2012-06-28;EWR;LAX;12.09090909;10.54175528;8.733673699
2012-08-31;LAS;LAX;17.28571429;11.15519249;10.69241465
2011-12-06;DFW;BOS;7.3125;10.561284;5.747100718
2012-06-15;BOS;EWR;11.65217391;11.43863865;8.413240083
2011-09-30;ORD;IAH;10.05;11.07336107;6.893742395
2012-09-03;DEN;LAS;16.65625;10.07586233;10.98564863
2013-01-04;ATL;CLT;9.3125;9.755890744;10.75619976
2012-07-14;CLT;LGA;10.16666667;9.381644762;7.547886342
2012-12-03;DFW;PHL;11.84615385;11.76784461;8.127446377
2012-10-07;ORD;MSP;15.26923077;11.59009343;11.26253148
2012-10-21;LAX;DEN;11.95652174;10.96705145;8.363765251
2011-11-30;SEA;SFO;11.71428571;11.34744389;9.487585874
2011-09-09;ATL;SFO;12;10.6186724;7.945466304
2012-09-04;SFO;LAX;14.66666667;12.63376331;10.3867732
2011-09-23;ORD;LAS;14.17857143;11.23358372;9.181517552
2011-12-28;DEN;DFW;10.5;10.04195275;6.49358658
2012-05-07;LGA;BOS;6.266666667;12.62949563;4.757950739
2012-11-22;LAS;ORD;9.944444444;8.944033095;7.84010971
2011-09-21;DEN;LAS;13.28571429;10.5933842;8.97674833
2012-07-03;ATL;MIA;10.7;9.936359882;8.31675544
2012-11-05;BOS;ATL;12.86363636;11.45475085;11.41133711
2011-09-10;DFW;SFO;13.53571429;10.40606085;8.288689942
2011-12-22;IAH;ORD;12.25;10.6186724;8.14675182
2013-01-28;JFK;MIA;10.75;9.533733287;8.315331433
2012-11-20;ATL;MCO;12.08333333;10.74021219;10.23173523
2013-01-26;SEA;ORD;11.84210526;8.569787113;10.81286866
2012-05-16;PHL;ORD;8.666666667;12.05048149;5.625571866
2012-06-18;ORD;DFW;12.36363636;12.62521816;10.68842478
2012-03-29;ORD;IAH;12.95833333;11.10265448;9.589301859
2012-04-02;BOS;ATL;6.5625;10.97225362;4.661455424
2012-09-21;MSP;ORD;13.15384615;12.40983312;9.886120807
2013-02-09;DEN;LAX;10.0952381;9.795362604;7.28632117
2012-07-12;PHL;MCO;14.07692308;10.2290133;9.983678989
2011-12-21;ORD;DFW;13.34615385;11.2470818;8.993074258
2012-05-16;DFW;SFO;10.71428571;11.37276069;7.766227251
2013-02-04;LGA;MIA;12.29166667;11.47072504;9.557510894
2011-11-30;SFO;JFK;11.7826087;12.51723311;8.062012617
2012-01-14;DEN;ORD;12.19047619;9.21604331;10.24021019
2012-01-14;MIA;JFK;15.84375;10.69856825;11.43596301
2012-10-22;DTW;ATL;9.888888889;11.01843144;7.984462035
2012-11-24;MIA;ATL;13.26086957;9.453383443;9.701065505
2013-03-03;DEN;MSP;9.222222222;9.834016335;6.93291854
2012-03-10;LGA;CLT;5.75;8.974607153;4.092676386
2012-11-16;LAS;JFK;12.8;11.26048288;8.475454757
2012-12-25;ATL;CLT;7.647058824;8.531725062;5.89428936
2011-10-31;ORD;SEA;9.052631579;10.50207345;7.160646186
2012-12-06;LGA;BOS;5.583333333;13.55505972;3.75277675
2012-09-25;ATL;PHL;8.555555556;11.66682216;7.22106577
2012-09-25;LGA;CLT;7.666666667;11.03859354;5.433581648
2012-07-01;DFW;SFO;14;10.21347175;10.09950494
2012-10-05;ATL;DTW;8.789473684;11.12193089;6.604535036
2012-06-17;LAX;DEN;10.52380952;10.95135731;7.054211846
2012-01-30;ORD;DFW;9.45;12.50813565;7.323178775
2011-11-01;DEN;PHX;8.235294118;12.06210132;5.471853111
2012-09-19;EWR;MCO;11.04761905;10.42705517;8.32151543
2012-09-23;LAX;SEA;11.88;11.40186904;8.945762498
2012-09-11;LGA;ATL;9.117647059;12.40260919;7.061182204
2012-12-05;LAX;LAS;13.80769231;10.99804899;11.30316498
2012-03-10;SEA;ORD;9.842105263;10.11740026;7.304969069
2013-01-24;LAS;DEN;11.14285714;11.26936373;7.683005364
2012-05-03;SFO;ORD;14.32142857;12.50357023;10.9782734
2012-03-01;ORD;DTW;9.823529412;11.26936373;10.18721806
2011-11-06;ORD;LAX;13.34615385;12.06788419;9.138675211
2011-09-07;BOS;ORD;10.9047619;12.22026835;7.245031138
2013-01-10;ORD;DFW;12.10526316;12.05630045;12.02263946
2013-01-03;MCO;PHL;16.83870968;10.2290133;11.62783091
2011-09-05;EWR;SFO;12.61538462;10.91421574;7.833655203
2012-05-22;JFK;SFO;15.84375;12.66336672;11.7036233
2012-08-13;LAS;LAX;17.70588235;11.34744389;11.93042815
2012-11-18;LGA;BOS;4.090909091;9.556068593;3.176619129
2011-11-15;ATL;MSP;10.05;10.88178056;6.977218568
2012-11-04;DTW;ATL;10.1875;10.02476391;9.093724943
2012-06-26;DFW;PHL;9.8;10.21347175;8.444778607
2012-04-19;JFK;MIA;13.2962963;10.68649717;8.493503467
2012-01-09;LAS;LAX;14.71428571;11.38944962;10.9742363
2013-03-03;JFK;LAS;7.5;9.03429147;5.801193511
2012-06-25;LAS;SFO;16.34375;10.77518151;10.75717128
2011-11-25;SFO;LAS;10.68181818;10.44781578;8.632090536
2012-12-16;LAX;SFO;14.8;11.52171599;10.47624571
2011-09-29;BOS;LAX;13.15384615;10.70457462;8.58227153
2012-06-20;ATL;EWR;12.13043478;11.11231759;10.90164436
2012-04-28;MIA;LGA;11.77272727;11.00316552;8.579775878
2012-11-13;DFW;BOS;10.33333333;10.62494123;10.42433051
2012-09-19;DEN;DFW;9.444444444;11.38112382;6.853270771
2012-03-29;JFK;LAS;10.38095238;10.85431356;6.938848539
2011-10-30;SFO;JFK;13.64;12.31366634;9.716309313
2012-12-25;SEA;LAX;15.83870968;10.03337813;11.87461375
2012-10-01;DEN;ATL;10.15789474;11.04859343;7.151248204
2012-10-22;ATL;LAX;14.55555556;12.02111119;12.15076235
2013-02-22;ORD;DTW;10.125;11.09294105;8.808140174
2013-01-14;MSP;DEN;10.05555556;11.08317675;9.680011073
2012-06-28;ATL;EWR;11.76190476;11.24259329;10.12375801
2011-10-12;BOS;ATL;13.45833333;11.69876353;9.95196798
2012-03-14;BOS;SFO;10.16666667;11.07336107;8.53539344
2013-01-22;MSP;DEN;7.6;10.87084226;5.487648469
2012-05-06;DTW;LGA;11.15;10.77518151;9.985647595
2011-12-08;JFK;SFO;11.83333333;12.46896857;7.573791576
2013-02-28;LAX;LAS;13.69230769;10.65597315;11.03365481
2012-03-05;EWR;ORD;9.529411765;11.77461404;9.912855587
2012-12-31;BOS;LGA;4.8;4.921777937;6.457553716
2011-12-30;LAX;DFW;15.66666667;10.75194163;10.51872987
2012-11-28;DFW;SFO;8.333333333;10.99804899;6.703818052
2011-09-25;LAX;SEA;13.88888889;11.15989608;9.005696203
2013-02-21;DFW;PHL;6.785714286;11.12193089;4.627319733
2011-12-02;LAS;DFW;8.611111111;10.63118906;5.521496908
2012-09-22;SFO;ATL;13.71428571;10.37769565;9.729135864
2012-08-17;BOS;EWR;16;10.76359777;11.20846241
2013-01-31;DFW;LAX;14.375;11.86367489;13.40931701
2012-11-10;ORD;PHX;13.92;9.663900691;10.86247363
2011-10-29;DTW;ATL;9.15;10.26730984;6.714281715
2012-10-27;ATL;MSP;12.625;9.765837305;9.449235074
2013-02-06;ATL;LGA;7.764705882;12.59499798;6.14948587
2011-09-18;ATL;ORD;9.857142857;11.4142063;7.551726387
2012-05-24;PHL;DFW;8.882352941;10.95135731;6.584853386
2012-08-31;DFW;ATL;11.95652174;11.95482074;8.031066163
2013-03-05;LAS;DFW;8.066666667;9.632200623;6.408327915
2012-06-07;ATL;EWR;10.38095238;11.4142063;9.052492422
2011-09-27;LGA;DFW;12.52173913;11.35592107;8.794985995
2011-11-06;LGA;DTW;9.684210526;10.34889236;6.847973192
2011-09-15;MIA;JFK;12.88461538;10.5933842;8.276844438
2012-04-23;JFK;MIA;13.08;10.52862159;9.036592278
2011-12-19;JFK;MCO;12.38461538;10.57419046;8.690578453
2013-01-03;EWR;ATL;15.11538462;10.18199462;11.99442178
2012-08-10;DEN;LAS;11.54545455;10.69254248;8.267706959
2012-10-06;MIA;JFK;19.03125;10.05048812;13.24577687
2012-05-27;LAX;JFK;14.10714286;12.37587944;9.48425317
2011-11-07;SEA;ORD;9.473684211;11.02349244;6.39764211
2011-09-10;BOS;ORD;12;10.89265509;7.840807412
2012-09-07;JFK;LAX;18.74358974;13.19936228;12.36020343
2012-06-06;LGA;MIA;11.30434783;11.36435988;7.276580007
2011-09-12;DEN;LAX;12.16;11.77798956;7.603069556
2012-09-13;ORD;SFO;16.70588235;12.13869664;11.46147542
2012-07-06;ATL;LGA;10.5;11.03357341;8.110839308
2012-07-28;LGA;BOS;5.923076923;7.697005567;4.87273945
2012-08-09;LAX;JFK;17;13.26887253;11.30107454
2012-02-07;ORD;IAH;9.388888889;10.57419046;6.590000347
2012-03-27;PHX;DEN;9.222222222;11.32608082;6.830343679
2011-12-22;SEA;ORD;15.17857143;10.29739075;11.22184896
2011-11-30;MCO;EWR;13.26923077;10.28991588;9.232801058
2013-01-28;ORD;SFO;11.8;12.34378774;10.83172728
2011-10-03;ORD;MSP;12.88461538;12.67382651;8.257490772
2012-03-13;LAX;BOS;7.5;11.15519249;4.760952286
2011-12-30;DEN;LAX;13.34482759;10.69856825;9.009026672
2012-03-28;BOS;LGA;6.916666667;12.96310102;7.902339508
2011-10-04;LAX;LAS;13.83333333;11.68817708;9.203010502
2013-01-28;LAX;EWR;12.26315789;10.05048812;10.93334403
2013-01-02;LAS;ORD;19.58064516;9.871885164;13.80766501
2013-01-27;DEN;SEA;8;9.945391259;5.645056835
2012-10-15;BOS;ORD;11.80952381;12.48750264;9.841844581
2012-09-02;ATL;BOS;9.052631579;9.981085665;5.720078517
2012-08-10;ORD;PHL;9.95;11.85074607;6.660764932
2012-08-31;ATL;DTW;11.42857143;11.01843144;8.470958792
2011-11-19;DTW;LGA;8.176470588;9.695070927;5.352981577
2011-10-09;DEN;SEA;11.39130435;10.58061035;7.359218897
2012-04-21;JFK;LAS;15.07407407;10.26730984;11.83516899
2012-08-25;CLT;ATL;11.26315789;8.285436883;9.230638026
2012-11-18;LGA;CLT;10.4;10.49537694;8.203978496
2013-02-16;DFW;DEN;9.388888889;9.684738625;6.482001224
2012-12-18;ORD;DFW;10.35;11.90193215;7.631479128
2012-03-18;ORD;MSP;7.777777778;10.89806866;5.61044777
2013-02-28;LGA;ORD;9.055555556;13.99139591;6.272931787
2012-11-05;SFO;ORD;9.888888889;11.98222496;7.895560099
2012-04-06;BOS;ORD;8.611111111;11.58635975;5.542763049
2011-10-15;EWR;MCO;16.03225806;10.62494123;10.2647743
2012-01-09;SFO;EWR;12.90909091;10.6186724;10.61853317
2013-02-23;IAH;LAX;16.76923077;9.834016335;13.57146327
2012-01-12;DTW;ORD;9.631578947;11.55241587;6.775860145
2012-07-20;JFK;LAX;17.51351351;13.37209911;11.50029377
2012-05-29;CLT;ATL;10.89473684;10.8151672;12.16047668
2012-01-10;DEN;PHX;9;11.36435988;6.259111006
2012-01-29;ATL;DEN;9.333333333;10.09258868;6.868512982
2013-01-17;MIA;LGA;13.20833333;11.86045108;10.12950562
2012-05-10;SFO;LAS;12.95652174;10.71652964;10.46847328
2012-11-28;DTW;ATL;7.733333333;10.51539476;6.123335537
2012-03-30;DFW;LGA;11.0952381;11.26936373;7.860691839
2012-03-13;LAS;LAX;12.59090909;10.74021219;9.893042726
2012-06-12;LAS;SFO;14.96428571;11.12193089;11.01003631
2012-08-22;DFW;PHL;8.25;10.77518151;5.927337795
2012-11-27;ATL;SFO;15;10.76359777;12.64581617
2013-01-01;SFO;LAX;16.19354839;11.64159505;11.07676052
2013-02-23;DEN;ATL;8.944444444;9.175645143;6.140245466
2012-07-13;ORD;ATL;9.8;11.87651471;7.96439445
2011-09-28;EWR;ATL;6.333333333;11.14101009;4.850135001
2012-01-28;JFK;MCO;15.37931034;9.881233433;10.54721965
2012-09-04;SFO;DFW;13.51851852;11.30011786;8.581600937
2012-06-03;ORD;SEA;13.61538462;10.88178056;9.830877573
2011-11-24;LAS;ORD;11.04761905;8.766281921;7.506505115
2012-01-28;DEN;DFW;11.52380952;9.06343231;8.51245586
2013-01-19;SEA;SFO;12.77272727;10.02476391;11.31762981
2012-02-05;CLT;LGA;6.153846154;9.229317214;4.180234321
2012-02-06;ORD;SFO;13.68;12.70075056;10.54640539
2011-11-12;PHL;ORD;10.4;10.23673578;7.687310117
2012-01-22;DEN;ATL;12.04761905;10.57419046;9.107558347
2012-09-18;EWR;BOS;11.77272727;11.54860591;9.966285157
2012-02-01;DEN;ATL;9.375;10.18991385;9.5
2012-04-23;DEN;ORD;8.833333333;11.40186904;5.893665593
2012-06-14;ATL;PHL;10.45454545;12.1525421;7.774973727
2012-12-06;LAS;LAX;14.625;10.80950718;12.04994137
2012-05-02;ORD;DFW;12.09090909;12.33380123;11.01907044
2012-12-07;SFO;DEN;9.714285714;12.37832531;7.798351474
2011-10-26;ORD;EWR;10.57142857;12.33129622;7.4267855
2012-12-26;ATL;ORD;9.75;9.785572682;6.298496061
2012-07-16;LAX;SFO;15.06451613;12.76143842;10.7639382
2012-09-22;LGA;BOS;6.545454545;8.714712485;7.243806132
2012-04-16;SEA;DEN;9.944444444;10.47514192;7.734355916
2012-02-09;SFO;ORD;9.777777778;12.13869664;8.171367195
2012-06-19;LAX;LAS;15.4516129;11.35592107;11.19177886
2011-11-03;LAX;SEA;11.9047619;11.16926784;8.383941567
2012-05-07;ORD;IAH;12.31818182;11.67039834;10.39407507
2012-02-29;DFW;DEN;10.5;11.59381966;9.469766132
2012-02-21;MIA;LGA;12.47826087;11.02349244;9.755509237
2012-11-30;MSP;ORD;7.066666667;11.95175082;4.589843861
2012-07-14;SFO;EWR;11.65217391;10.05048812;7.842823562
2012-11-27;ORD;DFW;8.8;12.2308799;6.346155073
2012-03-11;LGA;DFW;6.461538462;10.60607116;4.683577419
2012-01-17;CLT;LGA;7.733333333;11.42238603;6.123335537
2012-04-27;PHL;ATL;8.611111111;11.65244848;5.521496908
2011-12-04;LAS;LAX;14.03846154;11.29575534;10.32852659
2012-09-15;ATL;SFO;12.96153846;10.356135;9.965864816
2011-09-23;IAH;ORD;9.5;11.67039834;7.19681302
2012-09-07;DTW;ATL;11.90909091;10.6186724;10.57359285
2011-12-27;PHL;BOS;7.133333333;8.588530746;4.688384837
2012-03-31;DFW;ORD;13.68;10.50207345;9.775479528
2012-08-19;DTW;ATL;12.33333333;10.70457462;10.87344858
2013-01-31;LAX;ORD;14.6;12.14701625;11.49637624
2012-02-05;ORD;DEN;8.5625;9.989903534;6.334758612
2012-05-31;ATL;MCO;10.28571429;11.55241587;6.753834889
2012-04-05;ORD;MSP;9.705882353;11.91451213;8.221653619
2012-08-17;SFO;BOS;14.68965517;11.36435988;9.502268332
2012-01-14;MSP;ORD;12.42105263;9.369415369;12.4780509
2012-06-14;SFO;LAX;14.03703704;12.77531922;11.51414341
2012-04-23;DEN;ATL;9.8;10.69856825;6.444908231
2012-07-01;MCO;ATL;11.04545455;10.5352;7.543381033
2013-01-28;ATL;DFW;7.25;12.46197053;6.126445408
2012-08-14;ORD;PHX;11;9.899790558;7.309485032
2011-10-20;DEN;SFO;13.76923077;11.16458785;9.365074233
2011-10-04;SFO;ORD;13.2962963;12.10786989;8.484441937
2012-02-17;LAX;ATL;13.16666667;11.73707437;9.562911448
2012-04-02;MIA;ATL;13.04;10.69856825;9.167333309
2011-11-18;MSP;DEN;9.611111111;10.64362228;7.445005344
2013-02-05;ORD;IAH;7.9375;10.508746;5.359959577
2013-01-01;BOS;ATL;11.28571429;9.621513053;8.038301171
2013-02-06;DFW;PHL;6.846153846;10.6186724;5.429029285
2013-01-18;BOS;SFO;10.33333333;11.10265448;6.710687993
2012-04-17;DFW;LAS;8.777777778;9.695070927;8.735024533
2012-06-20;ORD;BOS;11.17391304;12.59499798;7.081680424
2012-12-24;DFW;ORD;9;8.928556029;6.333849308
2012-12-29;JFK;MIA;16.26666667;10.12559797;12.71961107
2012-07-27;LGA;MIA;16.28125;11.22906257;10.55930831
2011-12-30;PHX;ORD;12.25;9.775731099;9.027735043
2012-02-28;PHX;DEN;9.176470588;11.07827537;7.299274742
2012-06-09;SFO;DFW;14.88888889;10.37769565;10.97666523
2012-07-15;PHL;DFW;7.5;10.14188607;4.760952286
2012-07-28;JFK;MCO;17.09090909;10.55479712;11.58761094
2012-09-17;DEN;SFO;12.92;12.09083803;9.031980218
2012-11-02;EWR;ORD;12.04761905;10.70457462;10.53791341
2012-04-11;BOS;EWR;11.66666667;11.12671902;11.37592918
2012-08-22;ATL;DEN;11.7;10.67434745;9.701329263
2012-03-26;MCO;EWR;10.85;11.04859343;8.112855296
2012-02-29;SFO;SEA;10.89473684;11.85398669;9.49792221
2012-04-06;BOS;ATL;9.3125;10.9408207;9.357483636
2013-02-07;SFO;JFK;12.04166667;13.02977706;8.089064904
2012-07-04;BOS;ORD;10.59090909;9.890535077;6.659465808
2012-01-13;DEN;SFO;13.53846154;11.01335667;9.60096149
2012-01-21;EWR;BOS;9.210526316;8.697200847;6.042248913
2012-08-14;DEN;SFO;12.61904762;11.34744389;9.562824847
2013-02-20;JFK;SFO;11.1;11.99427654;9.170318252
2011-12-15;SFO;LAX;15.25806452;12.98087976;11.0663687
2012-06-09;ORD;MSP;12.625;10.58061035;9.130991184
2012-08-21;LGA;DFW;11.65217391;11.39359863;7.825417187
2012-06-03;LAS;DFW;10.75;10.34162149;8.422244981
2012-04-28;ORD;ATL;9.526315789;9.369415369;6.768952168
2013-02-21;DEN;PHX;9.526315789;11.16926784;6.850534619
2012-10-07;CLT;ATL;10.29411765;9.725728753;8.364842392
2012-11-19;DFW;ORD;11.83333333;11.10265448;9.125533536
2012-08-21;BOS;LAX;10.23809524;10.89265509;6.609877169
2012-03-04;DFW;SFO;8.705882353;10.83204493;6.322229689
2012-02-21;EWR;LAX;10.72222222;10.80382993;10.80199086
2012-02-13;DFW;SFO;8.4375;11.36014525;6.511208285
2011-11-17;ATL;CLT;6.733333333;11.04360019;5.750362307
2012-12-12;ATL;SFO;9.863636364;11.05357334;7.052830938
2012-10-04;SFO;LAS;18.88888889;10.99291838;11.92782528
2012-01-29;DFW;PHL;5.75;10.22125872;4.025486984
2011-11-02;ATL;MSP;10.25;10.50207345;8.955298344
2012-06-12;ORD;EWR;13.88;12.01220914;10.19117265
2011-09-23;MCO;PHL;15;10.66824278;9.092121131
2012-05-30;SFO;LAS;12.375;10.70457462;8.427762094
2012-10-21;ATL;LGA;11.625;12.30859847;8.884830746
2011-10-13;ATL;CLT;8.85;10.93552998;6.466716404
2012-07-02;DFW;ATL;11.04545455;10.31225119;7.390323614
2013-01-19;LAS;ORD;11.2173913;10.09258868;7.185569641
2012-11-07;DEN;DFW;9.947368421;11.38529137;7.427229813
2013-02-18;JFK;MCO;13.88461538;10.44781578;10.83448909
2012-01-06;PHL;DFW;6.928571429;10.15803314;4.827235006
2011-12-31;LGA;CLT;7.066666667;8.679523219;4.589843861
2013-02-12;EWR;LAX;13.94444444;10.22125872;14.48923423
2012-07-23;ATL;MCO;14.07692308;11.81802635;12.1981083
2011-12-04;LAX;DFW;14.75862069;11.52171599;9.485534748
2012-04-02;MCO;ATL;11.82608696;11.11231759;9.32080846
2012-11-20;ATL;BOS;12.04545455;10.43400108;9.172823592
2012-01-02;LAX;DEN;16.12903226;11.37276069;10.95366586
2012-11-06;ORD;DTW;6.933333333;11.29138259;5.812138366
2012-10-01;DFW;LAX;12.69565217;11.82790268;9.329497612
2012-03-12;BOS;PHL;4.9;11.15519249;3.842742077
2012-11-18;ATL;DFW;9.15;10.57419046;6.830851068
2012-06-10;ORD;BOS;11.43478261;11.90193215;7.542763461
2012-02-24;SEA;ORD;9.277777778;11.16926784;6.719642459
2012-06-28;ORD;SEA;14.22222222;11.15989608;10.05115123
2012-07-17;MCO;ATL;13.46153846;11.65244848;10.98446455
2012-01-13;ATL;DFW;11.21052632;12.00923232;8.910536506
2012-12-07;JFK;SFO;13.04;12.56649104;9.400709193
2011-10-07;JFK;LAS;14.27586207;11.07336107;8.951841597
2011-10-31;BOS;LGA;5.583333333;11.78472233;5.806866364
2012-12-22;DFW;PHL;8.058823529;9.357105253;5.15352535
2012-07-03;EWR;BOS;14.07692308;9.881233433;9.582997764
2013-02-09;ATL;SFO;11.10526316;8.816463668;8.786952049
2012-05-22;SFO;ORD;14.74074074;12.11069347;10.92489251
2012-02-20;PHL;MCO;11.95454545;10.5933842;9.383253942
2012-08-03;ORD;DTW;9.176470588;10.74021219;6.654277704
